Código AMIE|Nombre de la Institución Educativa|Código División Política Administrativa Provincia|Provincia|Código División Política Administrativa  Cantón|Cantón|Código División Política Administrativa  Parroquia|Parroquia|Zona Administrativa|Denominación del Distrito|Código de Distrito|Código de Circuito Educativo| Unidad Administrativa Circuital (propuesta de ubicación)|Casos excepcionales|Sostenimiento|Régimen Escolar|Jurisdicción|Tipo de Educación|Modalidad|Jornada|Nivel|Etnia|Nacionalidad|Pueblo|Institución Educativa georeferenciada|Institución responsable|Acceso (terrestre/ aéreo/fluvial)|Número de estudiantes|Número de docentes|Estado
19H00476|JUAN MONTALVO|19|ZAMORA CHINCHIPE|1908|PALANDA|190850|PALANDA|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_a||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|15|1|Activa
19H00410|ALBERTO SAETAMA MASACHE|19|ZAMORA CHINCHIPE|1908|PALANDA|190850|PALANDA|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_a||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|45|5|Activa
19H00414|LA DOLOROSA|19|ZAMORA CHINCHIPE|1908|PALANDA|190850|PALANDA|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_a||0|Fiscomisional|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|143|9|Activa
19H00415|RIO MANCHINANTZA|19|ZAMORA CHINCHIPE|1908|PALANDA|190850|PALANDA|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_a||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|11|1|Activa
19H00416|REPUBLICA DE FRANCIA|19|ZAMORA CHINCHIPE|1908|PALANDA|190850|PALANDA|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_a||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|83|8|Activa
19H00417|UNIDAD EDUC EXPERIMENTAL A DISTANCIA ZAMORA CH EXT PUCARON|19|ZAMORA CHINCHIPE|1908|PALANDA|190850|PALANDA|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_a||0|Fiscomisional|ORIENTE|Hispana|Popular Permanente|A Distancia|Matutina y Vespertina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|39|3|Activa
19H00418|CENTRO ARTESANAL PALANDA|19|ZAMORA CHINCHIPE|1908|PALANDA|190850|PALANDA|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_a||0|Fiscal|ORIENTE|Hispana|Popular Permanente|Presencial|Vespertina|Educación Básica y Artesanal P.P|Mestiza|No aplica|No Aplica|NO|1|Terrestre|18|4|Activa
19H00420|CIUDAD DE RIOBAMBA|19|ZAMORA CHINCHIPE|1908|PALANDA|190850|PALANDA|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_a||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|33|3|Activa
19H00422|MANUEL J  CALLE|19|ZAMORA CHINCHIPE|1908|PALANDA|190850|PALANDA|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_a||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|7|1|Activa
19H00424|SAN AGUSTIN|19|ZAMORA CHINCHIPE|1908|PALANDA|190850|PALANDA|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_a||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|22|2|Activa
19H00425|OSWALDO GUAYASAMIN|19|ZAMORA CHINCHIPE|1908|PALANDA|190850|PALANDA|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_a||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|15|2|Activa
19H00426|ABDON CALDERON|19|ZAMORA CHINCHIPE|1908|PALANDA|190850|PALANDA|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_a||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|15|2|Activa
19H00430|CIUDAD DE ZAMORA|19|ZAMORA CHINCHIPE|1908|PALANDA|190850|PALANDA|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_a||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|13|1|Activa
19H00431|UNIDAD EDUC EXPERIMENTAL A DISTANCIA ZAMORA CH EXT FATIMA|19|ZAMORA CHINCHIPE|1908|PALANDA|190850|PALANDA|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_a||0|Fiscomisional|ORIENTE|Hispana|Popular Permanente|A Distancia|Matutina y Vespertina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|34|3|Activa
19H00432|TENIENTE HUGO ORTIZ|19|ZAMORA CHINCHIPE|1908|PALANDA|190850|PALANDA|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_a||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|454|18|Activa
19H00434|LUIS GODIN|19|ZAMORA CHINCHIPE|1908|PALANDA|190850|PALANDA|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_a||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|4|1|Activa
19H00435|PROVINCIA DE PASTAZA|19|ZAMORA CHINCHIPE|1908|PALANDA|190850|PALANDA|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_a||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|20|2|Activa
19H00409|COLEGIO TECNICO ORIENTE ECUATORIANO|19|ZAMORA CHINCHIPE|1908|PALANDA|190850|PALANDA|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_a|SI|0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|332|20|Activa
19H00468|CENTRO ARTESANAL VALLADOLID|19|ZAMORA CHINCHIPE|1908|PALANDA|190853|VALLADOLID|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_b||0|Fiscal|ORIENTE|Hispana|Popular Permanente|Presencial|Nocturna|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|10|3|Activa
19H00471|GONZALO PIZARRO|19|ZAMORA CHINCHIPE|1908|PALANDA|190853|VALLADOLID|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_b||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|20|2|Activa
19H00474|CIUDAD DE LOJA|19|ZAMORA CHINCHIPE|1908|PALANDA|190853|VALLADOLID|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_b||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|6|1|Activa
19H00477|CIUDAD DE LOYOLA|19|ZAMORA CHINCHIPE|1908|PALANDA|190853|VALLADOLID|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_b||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|37|4|Activa
19H00472|FRANCISCO DE ORELLANA|19|ZAMORA CHINCHIPE|1908|PALANDA|190853|VALLADOLID|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_b|SI|0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|168|10|Activa
19H00473|CUIDAD DE LOYOLA|19|ZAMORA CHINCHIPE|1908|PALANDA|190853|VALLADOLID|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_b|SI|0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|176|19|Activa
19H00446|OSCAR EFREN REYES|19|ZAMORA CHINCHIPE|1908|PALANDA|190851|EL PORVENIR DEL CARMEN|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_b||1|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|25|2|Activa
19H00447|JHON  F  KENNEDY|19|ZAMORA CHINCHIPE|1908|PALANDA|190851|EL PORVENIR DEL CARMEN|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_b||1|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|118|5|Activa
19H00423|COLEGIO  NACIONAL  EL PORVENIR|19|ZAMORA CHINCHIPE|1908|PALANDA|190851|EL PORVENIR DEL CARMEN|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C05_b||1|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|69|9|Activa
19H00559|UNIDAD EDUC EXPERIMENTAL A DISTANCIA ZAMORA CH EXT NUMBALA BAJO|19|ZAMORA CHINCHIPE|1908|PALANDA|190851|EL PORVENIR DEL CARMEN|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C06_07||0|Fiscomisional|ORIENTE|Hispana|Popular Permanente|A Distancia|Matutina y Vespertina|Educación Básica|Mestiza|NULL|NULL|NO|0|Terrestre|14|2|Activa
19H00463|UNIDAD ED EXPERIM A DISTANCIA ZAMORA CH EXTSAN JUAN DE PUNCHIS|19|ZAMORA CHINCHIPE|1908|PALANDA|190852|SAN FRANCISCO DE VERGEL|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C06_07||0|Fiscomisional|ORIENTE|Hispana|Popular Permanente|A Distancia|Matutina y Vespertina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|0|Terrestre|50|4|Activa
19H00531|EMILIO CAMACHO|19|ZAMORA CHINCHIPE|1908|PALANDA|190851|EL PORVENIR DEL CARMEN|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C06_07||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|0|Terrestre|10|1|Activa
19H00439|LIBERTADOR SIMON  BOLIVAR|19|ZAMORA CHINCHIPE|1908|PALANDA|190851|EL PORVENIR DEL CARMEN|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C06_07||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|11|1|Activa
19H00441|HERNAN IÑIGUEZ|19|ZAMORA CHINCHIPE|1908|PALANDA|190851|EL PORVENIR DEL CARMEN|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C06_07||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|62|3|Activa
19H00442|JOSE MEJIA LEQUERICA|19|ZAMORA CHINCHIPE|1908|PALANDA|190851|EL PORVENIR DEL CARMEN|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C06_07||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|90|9|Activa
19H00443|MONSEÑOR LEONIDAS PROAÑO|19|ZAMORA CHINCHIPE|1908|PALANDA|190851|EL PORVENIR DEL CARMEN|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C06_07||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|13|1|Activa
19H00444|EDGAR JIJON|19|ZAMORA CHINCHIPE|1908|PALANDA|190851|EL PORVENIR DEL CARMEN|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C06_07||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|23|2|Activa
19H00445|UNIDAD EDUC EXPERIMENTAL A DISTANCIA  ZAMORA CH EXT SANTA CLARA|19|ZAMORA CHINCHIPE|1908|PALANDA|190851|EL PORVENIR DEL CARMEN|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C06_07||0|Fiscomisional|ORIENTE|Hispana|Popular Permanente|A Distancia|Matutina y Vespertina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|73|5|Activa
19H00448|LEONARDO CARRION|19|ZAMORA CHINCHIPE|1908|PALANDA|190851|EL PORVENIR DEL CARMEN|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C06_07||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|22|1|Activa
19H00449|GUADALUPE  LARRIVA|19|ZAMORA CHINCHIPE|1908|PALANDA|190851|EL PORVENIR DEL CARMEN|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C06_07||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|7|1|Activa
19H00450|ANGEL POLIBIO CHAVEZ|19|ZAMORA CHINCHIPE|1908|PALANDA|190851|EL PORVENIR DEL CARMEN|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C06_07||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|33|3|Activa
19H00451|MADRE TERESA DE CALCUTA|19|ZAMORA CHINCHIPE|1908|PALANDA|190852|SAN FRANCISCO DE VERGEL|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C06_07||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|22|2|Activa
19H00453|SULTANA DE LOS ANDES|19|ZAMORA CHINCHIPE|1908|PALANDA|190852|SAN FRANCISCO DE VERGEL|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C06_07||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|14|1|Activa
19H00457|FERNANDO DAQUILEMA|19|ZAMORA CHINCHIPE|1908|PALANDA|190852|SAN FRANCISCO DE VERGEL|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C06_07||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|55|4|Activa
19H00461|LUIS RIVADENEIRA ESCOBAR|19|ZAMORA CHINCHIPE|1908|PALANDA|190852|SAN FRANCISCO DE VERGEL|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C06_07||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|155|8|Activa
19H00462|HERNANDO DE BENAVENTE|19|ZAMORA CHINCHIPE|1908|PALANDA|190854|LA CANELA|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C06_07||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|126|11|Activa
19H00464|MARCO AGILA|19|ZAMORA CHINCHIPE|1908|PALANDA|190852|SAN FRANCISCO DE VERGEL|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C06_07||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|26|2|Activa
19H00465|AUDILIO  YERENE TAMBO AGUINSACA|19|ZAMORA CHINCHIPE|1908|PALANDA|190854|LA CANELA|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C06_07||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|4|1|Activa
19H00466|MARCO CHAMBA FAICAN|19|ZAMORA CHINCHIPE|1908|PALANDA|190852|SAN FRANCISCO DE VERGEL|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C06_07||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|18|1|Activa
19H00470|MARCO ORTEGA|19|ZAMORA CHINCHIPE|1908|PALANDA|190852|SAN FRANCISCO DE VERGEL|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C06_07||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|14|1|Activa
19H00452|COLEGIO VALLE DEL CHINCHIPE|19|ZAMORA CHINCHIPE|1908|PALANDA|190852|SAN FRANCISCO DE VERGEL|Zona 7|PALANDA – CHINCHIPE|19D03|19D03C06_07|SI|0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|129|9|Activa
19H00572|PRIMARIA POPULAR BELLAVISTA|19|ZAMORA CHINCHIPE|1909|PAQUISHA|190951|BELLAVISTA|Zona 7|NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA|19D02|19D02C05_06||0|Fiscal|ORIENTE|Hispana|Popular Permanente|Presencial|Matutina, Vesperina y Nocturna|Alfabetización P.P|Mestiza|NULL|NULL|NO|0|Terrestre|17|1|Activa
19B00131|CONGUIME|19|ZAMORA CHINCHIPE|1909|PAQUISHA|190952|NUEVO QUITO|Zona 7|NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA|19D02|19D02C05_06||0|Fiscal|ORIENTE|Bilingüe|No Escolarizado|Presencial|Vespertina|No escolarizado|Indígena|Shuar|Shuar|NO|0|Terrestre|0|0|Activa
19H00488|UNIDAD EDUC EXPERIMENTAL A DISTANCIA ZAMORA CH EXT BELLAVISTA|19|ZAMORA CHINCHIPE|1909|PAQUISHA|190951|BELLAVISTA|Zona 7|NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA|19D02|19D02C05_06||0|Fiscomisional|ORIENTE|Hispana|Popular Permanente|A Distancia|Matutina y Vespertina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|0|Terrestre|26|5|Activa
19H00514|HEROES DE PAQUISHA|19|ZAMORA CHINCHIPE|1909|PAQUISHA|190950|PAQUISHA|Zona 7|NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA|19D02|19D02C05_06||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|NO|0|Terrestre|86|7|Activa
19H00518|MIGUEL RIOFRIO|19|ZAMORA CHINCHIPE|1909|PAQUISHA|190950|PAQUISHA|Zona 7|NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA|19D02|19D02C05_06||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|0|Terrestre|7|1|Activa
19B00064|PEDRO KASENT|19|ZAMORA CHINCHIPE|1909|PAQUISHA|190952|NUEVO QUITO|Zona 7|NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA|19D02|19D02C05_06||0|Fiscal|ORIENTE|Bilingüe|Educación regular|Presencial|Matutina|Educación Básica|Indígena|Shuar|Shuar|NO|1|Terrestre|15|1|Activa
19B00066|UNIDAD EDUCATIVA EDUARDO JUANK MIIK|19|ZAMORA CHINCHIPE|1909|PAQUISHA|190952|NUEVO QUITO|Zona 7|NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA|19D02|19D02C05_06||0|Fiscal|ORIENTE|Bilingüe|Educación regular|Presencial|Matutina|Inicial Educación Básica y Bachillerato|Indígena|Shuar|Shuar|NO|1|Terrestre|154|13|Activa
19B00067|CIUDAD DE PAQUISHA|19|ZAMORA CHINCHIPE|1909|PAQUISHA|190950|PAQUISHA|Zona 7|NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA|19D02|19D02C05_06||0|Fiscal|ORIENTE|Bilingüe|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Indígena|Kichwa|Saraguro|NO|1|Terrestre|136|9|Activa
19B00068|ANTONIO CHUMAPI|19|ZAMORA CHINCHIPE|1909|PAQUISHA|190951|BELLAVISTA|Zona 7|NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA|19D02|19D02C05_06||0|Fiscal|ORIENTE|Bilingüe|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Indígena|Shuar|Shuar|NO|1|Terrestre|41|3|Activa
19B00062|PADRE AMABLE CARRION|19|ZAMORA CHINCHIPE|1909|PAQUISHA|190952|NUEVO QUITO|Zona 7|NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA|19D02|19D02C05_06||0|Fiscal|ORIENTE|Bilingüe|Educación regular|Presencial|Matutina|Educación Básica|Indígena|Kichwa|Saraguro|NO|1|Terrestre|16|1|Activa
19B00063|CIUDAD DE SARAGURO|19|ZAMORA CHINCHIPE|1909|PAQUISHA|190952|NUEVO QUITO|Zona 7|NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA|19D02|19D02C05_06||0|Fiscal|ORIENTE|Bilingüe|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Indígena|Kichwa|Saraguro|NO|1|Terrestre|42|2|Activa
19H00479|JOAQUIN GALLEGOS LARA|19|ZAMORA CHINCHIPE|1909|PAQUISHA|190952|NUEVO QUITO|Zona 7|NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA|19D02|19D02C05_06||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|26|2|Activa
19H00480|EDWIN VALENCIA|19|ZAMORA CHINCHIPE|1909|PAQUISHA|190952|NUEVO QUITO|Zona 7|NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA|19D02|19D02C05_06||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Indígena|Shuar|Shuar|NO|1|Terrestre|58|5|Activa
19H00481|RIO CANCHIS|19|ZAMORA CHINCHIPE|1909|PAQUISHA|190951|BELLAVISTA|Zona 7|NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA|19D02|19D02C05_06||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|156|9|Activa
19H00483|HEROES DEL CENEPA|19|ZAMORA CHINCHIPE|1909|PAQUISHA|190952|NUEVO QUITO|Zona 7|NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA|19D02|19D02C05_06||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|40|2|Activa
19H00484|CONCHITA SALAMEA|19|ZAMORA CHINCHIPE|1909|PAQUISHA|190950|PAQUISHA|Zona 7|NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA|19D02|19D02C05_06||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|9|1|Activa
19H00485|ABDON CALDERON MUÑOZ|19|ZAMORA CHINCHIPE|1909|PAQUISHA|190952|NUEVO QUITO|Zona 7|NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA|19D02|19D02C05_06||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Indígena|Shuar|Shuar|NO|1|Terrestre|43|2|Activa
19H00487|GASPAR DE CARVAJAL|19|ZAMORA CHINCHIPE|1909|PAQUISHA|190950|PAQUISHA|Zona 7|NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA|19D02|19D02C05_06||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|15|1|Activa
19H00489|JOSE MARIA URBINA|19|ZAMORA CHINCHIPE|1909|PAQUISHA|190950|PAQUISHA|Zona 7|NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA|19D02|19D02C05_06||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|20|1|Activa
19H00491|VICENTE ROCAFUERTE|19|ZAMORA CHINCHIPE|1909|PAQUISHA|190952|NUEVO QUITO|Zona 7|NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA|19D02|19D02C05_06||0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|67|5|Activa
19H00492|SEGUNDO CUEVA CELI|19|ZAMORA CHINCHIPE|1909|PAQUISHA|190950|PAQUISHA|Zona 7|NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA|19D02|19D02C05_06||0|Fiscomisional|ORIENTE|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|263|14|Activa
19H00490|INSTITUTO TECNICO SUPERIOR SOBERANIA NACIONAL|19|ZAMORA CHINCHIPE|1909|PAQUISHA|190950|PAQUISHA|Zona 7|NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA|19D02|19D02C05_06|SI|0|Fiscal|ORIENTE|Hispana|Educación regular|Presencial|Matutina y Nocturna|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|432|24|Activa
19H00580|PRIMARIA POPULAR SAN ANTONIO|19|ZAMORA CHINCHIPE|1909|PAQUISHA|190952|NUEVO QUITO|Zona 7|NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA|19D02|19D02C05_06|||Fiscal|ORIENTE|Hispana|Popular Permanente|Presencial|Matutina|Alfabetización P.P|Mestiza|NULL|NULL|||Terrestre|17|1|Activa
19H00582|PRIMARIA POPULAR CHICHIS|19|ZAMORA CHINCHIPE|1909|PAQUISHA|190951|BELLAVISTA|Zona 7|NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA|19D02|19D02C05_06|||Fiscal|ORIENTE|Hispana|Popular Permanente|Presencial|Matutina|Alfabetización P.P|Mestiza|NULL|NULL|||Terrestre|16|1|Activa
